i unfortunately wasnt able to find anything that matches your request shall we look for a hotel thats a bit more expensive,"ma kienx kapaċijsib xi ħaġa [ li taqbel ]{""entity"": ""type""} ma' dak ir rekwiżit hemm xi ħaġa li tixtieq tipprova"
i dont have anything in that area can i look somewhere else,i dont għandha kwalunkwe ħaġa f'dak il-qasam li tista' tħares lejha.
im sorry i dont have anything in that category can we check something else,"ma kienx kapaċijsib xi ħaġa [ li taqbel ]{""entity"": ""type""} ma' dak ir rekwiżit hemm xi ħaġa li tixtieq tipprova"
i dont have any {pricerange} guesthouses listed would you like to try a different price range or a hotel instead,"għalkemm m'hemm l ebda post għall ipparkjar ħieles [ , forsi ]{""entity"": ""type""} jkun hemm bżonn ta' tip jew firxa ta' prezzijiet differenti ."
im sorry i am not finding any {type} in the {pricerange} price range in the {area} would you like to change your search,"ma hemm l [ ebda stilla ]{""entity"": ""type""} baxxa u l ipparkjar ħieles irid jipprova firxa ta' prezzijiet differenti ."
i do not have any {pricerange} guesthouses in the {area} offering free wifi,"i dont għandek kwalunkwe [ spiża elenkata ]{""entity"": ""pricerange""} tixtieq tipprova medda ta' prezzijiet differenti jew lukanda minflok"
sorry there are no {stars} star {type} fitting that description anything else,"ma hemm l ebda lukanda [ li tissodisfa ]{""entity"": ""type""} r rekwiżiti tiegħek"
yes i am sure there is no {name} in our system,"sfortunatament m'hemm l [ ebda spiża ]{""entity"": ""type""} li tista' tiċċekkja żona oħra jekk tixtieq"
unfortunately there are no {type} that fit that description,"jien terribli [ nibqa' l ]{""entity"": ""type""} ebda kamra minflok"
there are no {stars} star lodgings available in {area} shall we check 4star locations instead,"ma hemm l ebda [ spiża fil ]{""entity"": ""pricerange""} qasam li nistgħu nħarsu lejha b'mod moderat ."
im sorry but there are n {stars} 5star {type} anywhere in {area} would you like to broaden your criteria,il-Ġermanja ma tistax issib xi ħaġa li trid tibdel għal xi Ħadd
there is none that is {pricerange} would you like to change your criteria,i dont ara kwalunkwe elenkar li jaqbel mat-tfittxija tiegħek tixtieq tibdel il-medda tal-prezzijiet jew it-tip
i do not have {stars} or {stars} star {type} in that area can i try something else,"ma jkun hemm l ebda [ spiża biżżejjed ]{""entity"": ""pricerange""}[ biex il ]{""entity"":"" area""} kamra tkun ipprezzata b'mod moderat ."
i was unable to find any {stars} star rated {type} do you have another preference,aħna m'għandniex xi ħaġa li taqbel mat-tfittxija tiegħek tixtieq tipprova xi ħaġa oħra
sorry im not finding anything want to change to a hotel,"għalkemm ma [ teżisti l ebda ]{""entity"": ""type""} medda ta' prezzijiet fil bini , tista' tgħinlek b'kull ħaġa"
sorry there are no {type} in {area} within the {pricerange} price range can i help you with anything else,sfortunatament xejn ma jissodisfa dak il-kriterju
unfortunately none of the {pricerange} hotels have free wifi would you prefer to try a different price range or go with a hotel without free wifi,"iżda ma [ għandekx 5 x'tixtieq ]{""entity"":"" stars""} twessa' l kriterji tiegħek ."
im sorry there are no {type} meeting your requirements,"ma hemm l ebda [ spiża bi ]{""entity"": ""area""} ħlas"
no i am afraid there ae no {pricerange} guesthouses in the {area},"l ebda ħaġa ħażina iżda , kif intqal [ , m'hemm l ebda ]{""entity"": ""type""} elenkar ta' mħażen x'jista' jagħmel għalik"
sorry i dont see any listings that match your search would you like to change price range or type,"ma hemm xejn li [ jista' jbiddel ]{""entity"":"" pricerange""} il kriterji tiegħek ."
we do not have any hotels that match your search do you want to try something else,"i was unable to [ find any 2 ]{""entity"": ""stars""} do you have another preference"
there are no {stars} star lodgings available in {area} that meet your criteria shall we check 5star locations instead,"sfortunatament m'hemm l ebda [ skoperta li ]{""entity"": ""type""} taqbel mal kriterji tiegħek li jridu jikkunsidraw żoni oħra ta' bliet jew firxa ta' prezzijiet differenti"
im sorry i dont see a {stars {stars} y 4 or 5star hotels with availability in the {area} would you lik {stars} to look for a 3star hotel or another area,"ma hemm l ebda [ mħażen għall ]{""entity"": ""type""} ipparkjar ħieles"
unfortunately nothing meets that criteria,"ma hemm l ebda [ mħażen għall ]{""entity"": ""type""} ipparkjar ħieles"
there are no {pricerange} hotels in the area could we look at a moderately priced one,"ma hemm l ebda [ mħażen għall ]{""entity"": ""type""} ipparkjar ħieles"
im afraid there arent any in the {area} part of town would you like to try a different part of town,"ma hemm l ebda 4 li [ jissodisfaw il ]{""entity"": ""area""} kriterji tiegħek għandhom niċċekkjaw 5star post minflok"
there are no {type} with free parking,"b'xorti ħażina ssib kwalunkwe ħaġa [ b'5 stilel ]{""entity"": ""stars""}"
there are not any {pricerange} guesthouses in {area} would a moderately priced guesthouse suffice,"sfortunatament i dont juru kwalunkwe klassifikazzjoni ta' [ stilla baxxa jistgħu ]{""entity"":"" stars""} jħarsu lejn firxa ta' prezzijiet jew klassifikazzjoni ta' stilla differenti għalik"
our records dont show that {type} sorry,ikun hemm xi ħaġa imminenti li taqbel ma' dawk ir-rekwiżiti tista' tħares lejn xi ħaġa oħra
i am terribly sorry no {type} are available how about a {type} stay instead,b'xorti ħażina nara kull ħaġa li tissodisfa l-ħtiġijiet tiegħek tixtieq li tipprova żona oħra.
no im sorry but as i said there are no {type} listings what else may i look for for you,"i dont ara kwalunkwe 4 [ pinen tal ]{""entity"":"" area""} lamtu jew żona oħra"
im sorry there isnt anything that matches those requirements can i look for something else,tista' tfittex li terġa' tfittex xi ħaġa li tissodisfa l-kriterji tiegħek.
unfortunately i dont see anything that fits your needs would you like me to try another area,"żgur li għandna l ebda [ kamra f'dik ]{""entity"": ""type""} il medda ta' prezzijiet li tista' toffrilkom xi ħaġa minflok"
im sorry i cant find any hotels that meet your criteria would you like to search again,"sfortunatament l ebda [ wieħed mill każinò ]{""entity"": ""pricerange""} rħis ma jippreferi jipprova jkollu firxa ta' prezzijiet differenti jew imur b'vawċer mingħajr ħelsien ."
unfortunately i couldnt find anything with {stars} stars,"[ m'hemmx 4 ]{""entity"":"" area""} minflok"
there are no results is there another area we can search or a different price range,there are no results is there another area we can search or a different price range
there are no {pricerange} hotels available with {stars} stars and free parking do you want to try a different price range,"l I dont għandhom [ kamra ]{""entity"": ""name""}"
unfortunately there are no {pricerange} hotels in the {area} i could check another area if you would like,"l I dont għandhom [ kamra ]{""entity"": ""name""}"
i dont have a {type} type of hotel but i could suggest the {name},"ma hemm l ebda [ twaħħil ta ]{""entity"": ""stars""} din id deskrizzjoni xi ħaġa oħra"
there are no {pricerange} guesthouses in the {area} with free wifi,"ir rekords tagħna juru li [ l kuntentizza ]{""entity"":"" type""}"
unfortunately i dont happen to have any {type} that are in the {pricerange} range can i look in another price range perhaps,"ma għandhom l ebda [ spiża li ]{""entity"": ""pricerange""}[ toffri ħlas ]{""entity"": ""area""} ħieles"
i am sorry but i do not have any {type} in the {area} would you like to change location or type of accomodations,"there are [ no 3 ]{""entity"":"" stars""} shall we check 4star locations instead"
there are no {stars} star {type} in {area} would you be interested in staying at a {type} instead,"l ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel [ L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L ]{""entity"": ""pricerange""} Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel L Ewwel [ L Ewwel L Ewwel L Ewwel ]{""entity"":"" area""}"
unfortunately there are no {type} that match your criteria do want to consider other areas of town or a different price range,"iva , żgur li ma jkun hemm l ebda [ ħaġa oħra fis sistema ]{""entity"": ""name""} tagħna"
unfortunately there are no {type} available with your preferences would you like me to find you one in a different price range or area,l-I dont għandhom kwalunkwe ħaġa f'dik il-kategorija jistgħu niċċekkjaw xi ħaġa
"
","
"
intent (DONT TRANSLATE): utter_booking-request-bookstay,intent (DONT TRANSLATE): utter_booking-request-bookstay
